nuclear,thermal,hydropower,geothermal,bioenergy,solar,wind,pumping_up,pumping_down,regional_in,regional_out,solar_curtailment,wind_curtailment,demand,spot_price,Date
1780,78580,6908,262,454,0,1144,-758,0,5342,-5280,0,0,88432,6.6,2017-01-04 22:00:00
1780,84836,7429,259,463,0,1113,-42,0,5277,-5301,0,0,95815,8.26,2017-01-04 23:00:00
1780,90624,8606,260,435,631,1090,0,0,5607,-5382,0,0,103651,11.37,2017-01-05 00:00:00
1780,95563,9748,258,406,4927,1034,0,0,5368,-5183,0,0,113900,13.17,2017-01-05 01:00:00
1780,94727,9782,260,400,10207,1030,0,0,5717,-5615,0,0,118286,12.85,2017-01-05 02:00:00
1780,90738,8607,263,397,13030,1060,0,0,5998,-6037,0,0,115836,12.13,2017-01-05 03:00:00
1781,88341,8264,263,401,14759,1038,-2,0,5548,-5482,0,0,114911,10.04,2017-01-05 04:00:00
1781,85472,7048,259,403,13892,1104,-437,0,5780,-5760,0,0,109540,9.3,2017-01-05 05:00:00
1780,89479,7470,260,402,11911,1196,-42,0,5620,-5495,0,0,112581,9.29,2017-01-05 06:00:00
1780,92597,7978,260,404,8904,1200,0,0,5610,-5519,0,0,113213,10.02,2017-01-05 07:00:00
1780,97361,9580,261,402,3890,1177,0,0,5520,-5428,0,0,114542,10.46,2017-01-05 08:00:00
1777,102557,13072,263,405,553,1162,0,0,5952,-5626,0,0,120115,12.32,2017-01-05 09:00:00
1776,104998,16473,264,407,4,1212,0,0,6434,-6106,0,0,125463,13.52,2017-01-05 10:00:00
1778,105004,16245,259,413,0,1187,0,0,6315,-5978,0,0,125224,11.98,2017-01-05 11:00:00
1780,104547,13873,261,411,0,1213,0,0,6100,-5879,0,0,122307,10.47,2017-01-05 12:00:00
1780,103585,11163,260,410,0,1171,0,0,5906,-5691,0,0,118582,9.09,2017-01-05 13:00:00
1780,100828,8727,258,414,0,1089,0,0,5693,-5459,0,0,113328,9.02,2017-01-05 14:00:00
1781,96115,7170,261,435,0,1035,0,0,5659,-5691,0,0,106765,8.94,2017-01-05 15:00:00
1781,91281,6782,265,460,4,1080,0,0,5585,-5616,0,0,101622,8.68,2017-01-05 16:00:00
1781,85643,6371,259,463,0,1046,-20,0,5593,-5506,0,0,95630,7.87,2017-01-05 17:00:00
1781,84571,6541,258,459,0,1043,-238,0,5489,-5594,0,0,94311,7.34,2017-01-05 18:00:00
1781,85222,6929,259,461,0,994,-398,0,5484,-5403,0,0,95329,7.41,2017-01-05 19:00:00
1780,85769,7064,261,458,0,962,-623,0,5476,-5527,0,0,95620,7.42,2017-01-05 20:00:00
1780,86127,7291,262,463,0,952,-1256,0,5532,-5462,0,0,95688,7.41,2017-01-05 21:00:00
1780,88357,7385,263,465,0,893,-1285,0,5520,-5455,0,0,97922,7.37,2017-01-05 22:00:00
1780,95684,7872,258,473,0,867,-295,0,5661,-5711,0,0,106589,8.87,2017-01-05 23:00:00
1781,101726,9224,259,443,438,830,0,0,6384,-6208,0,0,114876,9.99,2017-01-06 00:00:00
1781,106008,12675,259,424,3743,746,0,0,6343,-6170,0,0,125809,11.98,2017-01-06 01:00:00
1781,105917,11385,258,420,9161,661,-44,0,6232,-5888,0,0,129880,11.98,2017-01-06 02:00:00
1781,101057,8337,262,418,13588,580,-402,0,6272,-6266,0,0,125627,11.21,2017-01-06 03:00:00
1781,96500,7646,265,422,16740,514,-1005,0,5958,-5976,0,0,122844,9.68,2017-01-06 04:00:00
1781,90950,6516,262,424,17344,463,-2780,0,5937,-6014,0,0,114883,7.82,2017-01-06 05:00:00
1781,94730,7023,261,419,15813,473,-1856,0,5851,-5854,0,0,118640,9.98,2017-01-06 06:00:00
1781,96982,7387,260,420,11837,463,-1067,0,6288,-6292,0,0,118059,9.98,2017-01-06 07:00:00
1781,100687,8709,262,415,6130,510,-282,0,6162,-6161,0,0,118214,11.32,2017-01-06 08:00:00
1781,106744,12291,263,420,1467,525,0,0,6560,-6225,0,0,123825,15.42,2017-01-06 09:00:00
1778,109058,16697,265,429,15,587,0,0,6658,-6298,0,0,129189,14.65,2017-01-06 10:00:00
1778,108964,16720,262,429,0,615,0,0,6357,-6027,0,0,129097,13.01,2017-01-06 11:00:00
1778,108084,14004,261,425,0,605,0,0,6066,-5805,0,0,125418,11.11,2017-01-06 12:00:00
1780,106713,11427,260,428,0,583,0,0,6202,-6044,0,0,121347,10.89,2017-01-06 13:00:00
1780,104410,9264,261,438,0,600,0,0,5911,-5784,0,0,116882,9.63,2017-01-06 14:00:00
1780,101540,7664,261,452,0,618,0,0,5687,-5674,0,0,112328,9.64,2017-01-06 15:00:00
1780,98307,7057,262,478,0,643,0,0,5694,-5633,0,0,108588,8.9,2017-01-06 16:00:00
1780,93125,6401,259,468,0,690,0,0,5596,-5430,0,0,102889,8.85,2017-01-06 17:00:00
1780,91563,6498,259,463,0,680,0,0,5622,-5642,0,0,101221,8.9,2017-01-06 18:00:00
1780,91037,6932,257,462,0,775,0,0,5570,-5532,0,0,101281,8.79,2017-01-06 19:00:00
1780,90485,7138,259,458,0,822,0,0,5523,-5507,0,0,100958,8.79,2017-01-06 20:00:00
1780,89340,7043,261,465,0,871,0,0,5547,-5538,0,0,99769,8.78,2017-01-06 21:00:00
1781,89402,6917,262,459,0,877,0,0,5457,-5323,0,0,99834,8.64,2017-01-06 22:00:00
1780,94036,7376,261,474,0,854,0,0,5603,-5524,0,0,104860,8.9,2017-01-06 23:00:00
1780,98598,8947,259,443,838,819,0,0,5654,-5555,0,0,111782,9.24,2017-01-07 00:00:00
1781,101287,10437,257,413,5903,765,0,0,5677,-5612,0,0,120907,10.39,2017-01-07 01:00:00
1781,99480,9269,258,425,11255,702,-247,0,5796,-5754,0,0,122965,10.84,2017-01-07 02:00:00
1780,93249,7753,258,423,14902,773,-544,0,5642,-5600,0,0,118635,9.61,2017-01-07 03:00:00
1781,89450,7017,263,421,16218,834,-1094,0,5592,-5477,0,0,115003,8.09,2017-01-07 04:00:00
1781,85671,6039,260,424,15498,859,-1960,0,5759,-5682,0,0,108650,7.42,2017-01-07 05:00:00
1780,89069,6495,260,424,12855,867,-1387,0,5581,-5680,0,0,110262,7.51,2017-01-07 06:00:00
1781,90656,7316,260,412,8697,887,-382,0,5686,-5623,0,0,109691,7.96,2017-01-07 07:00:00
1780,94386,8487,262,411,3494,892,0,0,6031,-6076,0,0,109667,8.53,2017-01-07 08:00:00
1780,100545,10552,261,415,430,983,0,0,6255,-6068,0,0,115153,10.36,2017-01-07 09:00:00
1776,104203,13285,262,419,4,1036,0,0,6201,-6163,0,0,121023,13,2017-01-07 10:00:00
1777,104336,13259,259,423,0,1040,0,0,6199,-6110,0,0,121181,12.32,2017-01-07 11:00:00
1778,103192,11555,260,420,0,1015,0,0,6380,-6231,0,0,118369,10.51,2017-01-07 12:00:00
1780,102207,9534,258,421,0,931,0,0,6192,-6120,0,0,115202,8.9,2017-01-07 13:00:00
1780,99485,7648,259,422,0,924,0,0,6256,-6110,0,0,110663,8.5,2017-01-07 14:00:00
1780,95252,6752,259,449,0,821,0,0,6038,-5956,0,0,105395,8.49,2017-01-07 15:00:00
1781,92110,6738,259,480,0,750,-160,0,5873,-5862,0,0,101969,8.31,2017-01-07 16:00:00
1780,88190,6092,257,475,0,668,-725,0,6279,-6332,0,0,96684,8.22,2017-01-07 17:00:00
1781,86783,6294,255,476,0,588,-927,0,6076,-6145,0,0,95180,7.4,2017-01-07 18:00:00
1781,86524,6658,256,483,0,536,-599,0,5957,-5859,0,0,95734,7.43,2017-01-07 19:00:00
1780,85877,6731,254,473,0,494,-263,0,5918,-5765,0,0,95498,7.41,2017-01-07 20:00:00
1781,84510,6885,255,473,0,477,-216,0,5953,-6013,0,0,94104,7.38,2017-01-07 21:00:00
1780,83068,6753,258,472,0,437,-735,0,5927,-5853,0,0,92106,7.31,2017-01-07 22:00:00
1780,83899,6557,255,481,0,431,-948,0,6094,-5988,0,0,92559,7.46,2017-01-07 23:00:00
1780,86301,6407,255,456,257,435,-582,0,6244,-6125,0,0,95428,7.97,2017-01-08 00:00:00
1780,90103,6979,253,427,1984,479,-129,0,6085,-6094,0,0,101865,8.5,2017-01-08 01:00:00
1780,92689,7506,253,430,3889,441,-175,0,6284,-6385,0,0,106713,9.46,2017-01-08 02:00:00
1780,91489,7646,255,430,4871,536,-538,0,6161,-6197,0,0,106432,8.02,2017-01-08 03:00:00
1780,90824,7286,254,430,5873,562,-1516,0,6226,-6203,0,0,105514,7.49,2017-01-08 04:00:00
1781,90954,7182,254,435,5676,621,-2275,0,6337,-6445,0,0,104518,7.38,2017-01-08 05:00:00
1780,91329,7112,254,430,4509,677,-2907,0,6428,-6289,0,0,103321,7.44,2017-01-08 06:00:00
1780,92798,6984,254,428,2909,754,-2642,0,6568,-6622,0,0,103209,7.45,2017-01-08 07:00:00
1780,94329,7411,256,427,1565,731,-1325,0,6418,-6657,0,0,104937,7.42,2017-01-08 08:00:00
1780,97043,9879,254,428,481,775,-722,0,6296,-6326,0,0,109888,8.99,2017-01-08 09:00:00
1777,99670,12929,255,433,15,806,-97,0,6093,-6158,0,0,115721,13.01,2017-01-08 10:00:00
1780,100176,13418,256,431,1,789,0,0,6172,-6269,0,0,116753,13.01,2017-01-08 11:00:00
1777,99739,11543,253,432,1,821,0,0,6015,-6154,0,0,114426,11.37,2017-01-08 12:00:00
1776,98379,9656,255,431,0,905,0,0,6119,-6248,0,0,111272,10.39,2017-01-08 13:00:00
1780,94806,8558,254,430,0,913,-22,0,6026,-6119,0,0,106627,8.92,2017-01-08 14:00:00
1780,89521,7671,256,459,0,934,-311,0,6195,-6138,0,0,100367,8.48,2017-01-08 15:00:00
1780,86232,7161,258,483,0,902,-588,0,6176,-6246,0,0,96158,7.71,2017-01-08 16:00:00
1780,82406,6644,253,482,0,875,-1337,0,6149,-6275,0,0,90977,7.37,2017-01-08 17:00:00
1780,81914,6809,253,474,0,894,-2237,0,6162,-6267,0,0,89782,7.04,2017-01-08 18:00:00
1780,82657,7011,253,475,0,879,-2358,0,6036,-6101,0,0,90631,7.04,2017-01-08 19:00:00
1780,83028,7187,253,473,0,880,-2516,0,6002,-6119,0,0,90969,7.03,2017-01-08 20:00:00
1780,82968,7194,256,477,0,835,-2949,0,6005,-6135,0,0,90433,7.03,2017-01-08 21:00:00
1780,82775,7190,255,478,0,854,-3244,0,6042,-6145,0,0,89985,6.95,2017-01-08 22:00:00
1779,83800,7038,255,482,0,827,-1530,0,6213,-6380,0,0,92484,7.26,2017-01-08 23:00:00
1780,87753,6789,253,458,400,864,-281,0,6123,-6294,0,0,97845,8.27,2017-01-09 00:00:00
1780,92636,7901,254,422,2767,858,0,0,6372,-6535,0,0,106454,11.33,2017-01-09 01:00:00
1780,93711,8277,251,402,5718,913,0,0,6700,-6671,0,0,111078,14.02,2017-01-09 02:00:00
1780,92277,7774,253,400,8604,967,-743,0,6184,-6382,0,0,111116,11.63,2017-01-09 03:00:00
1781,91315,7176,257,402,10093,982,-2005,0,6283,-6418,0,0,109866,10.72,2017-01-09 04:00:00
1780,88305,6779,253,401,10267,967,-3156,0,6231,-6298,0,0,105528,8.69,2017-01-09 05:00:00
1780,88784,6830,254,408,9298,965,-3139,0,6141,-6338,0,0,104983,8.27,2017-01-09 06:00:00
1780,88596,7104,254,404,6999,951,-2124,0,6265,-6435,0,0,103794,8.11,2017-01-09 07:00:00
1780,90841,7603,253,400,3982,940,-929,0,6128,-6442,0,0,104554,7.51,2017-01-09 08:00:00
1781,96625,8857,252,404,975,972,-223,0,6072,-6378,0,0,109338,10.42,2017-01-09 09:00:00
1777,102592,11429,255,403,19,1087,0,0,6056,-6227,0,0,117391,11.9,2017-01-09 10:00:00
1777,102776,12410,253,405,1,1197,0,0,6055,-6112,0,0,118760,11.51,2017-01-09 11:00:00
1779,101817,11090,252,403,1,1362,0,0,6019,-6304,0,0,116419,11.29,2017-01-09 12:00:00
1780,100319,9576,255,403,0,1401,0,0,5970,-6185,0,0,113518,10.42,2017-01-09 13:00:00
1780,97388,7871,252,408,0,1386,0,0,6065,-6282,0,0,108867,8.9,2017-01-09 14:00:00
1780,91632,7038,256,430,0,1414,0,0,6079,-6219,0,0,102410,8.68,2017-01-09 15:00:00
1780,87205,6884,255,452,0,1503,-34,0,6028,-6227,0,0,97846,7.85,2017-01-09 16:00:00
1780,82528,6607,253,451,0,1549,-344,0,6398,-6519,0,0,92702,7.27,2017-01-09 17:00:00
1780,82344,6633,253,447,0,1465,-758,0,6183,-6222,0,0,92124,6.98,2017-01-09 18:00:00
1780,84620,7027,253,446,0,1396,-1660,0,6028,-6118,0,0,93772,7.08,2017-01-09 19:00:00
1780,85729,7400,252,444,0,1375,-1960,0,5919,-6021,0,0,94919,7.08,2017-01-09 20:00:00
1780,86183,7410,254,447,0,1300,-1690,0,5998,-6051,0,0,95630,7.08,2017-01-09 21:00:00
1780,87946,7440,256,450,0,1250,-820,0,6046,-6121,0,0,98227,7.06,2017-01-09 22:00:00
1780,95784,8248,253,454,0,1255,0,0,6085,-6076,0,0,107784,8.27,2017-01-09 23:00:00
1780,101194,9968,254,428,757,1151,0,0,6351,-6366,0,0,115517,9.35,2017-01-10 00:00:00
1780,103504,11905,254,393,5560,1140,0,0,6114,-6159,0,0,124493,12.32,2017-01-10 01:00:00
1780,102061,10333,253,404,10819,1056,0,0,6648,-6668,0,0,126684,11.63,2017-01-10 02:00:00
1780,96572,8303,255,403,14777,1063,-29,0,6693,-6750,0,0,123067,10,2017-01-10 03:00:00
1780,93436,7192,258,405,16669,1243,-388,0,6669,-6792,0,0,120472,8.45,2017-01-10 04:00:00
1780,89333,6122,253,403,16300,1318,-2491,0,6957,-7148,0,0,112828,7.37,2017-01-10 05:00:00
1780,94140,6611,256,388,14033,1354,-1253,0,6955,-7234,0,0,117028,8.27,2017-01-10 06:00:00
1780,96702,7211,261,387,10394,1404,-905,0,6805,-6964,0,0,117074,8.68,2017-01-10 07:00:00
1780,100608,8229,261,389,5445,1391,-158,0,6726,-6773,0,0,117899,9.89,2017-01-10 08:00:00
1777,107698,10288,260,395,1284,1286,0,0,6080,-6276,0,0,122790,13.01,2017-01-10 09:00:00
1777,111416,13004,261,400,24,1201,0,0,6370,-6423,0,0,128031,14.81,2017-01-10 10:00:00
1778,111336,12993,263,408,1,1211,0,0,6218,-6174,0,0,128034,12.8,2017-01-10 11:00:00
1780,109117,11032,262,403,1,1329,0,0,6134,-6136,0,0,123921,10.9,2017-01-10 12:00:00
1780,106299,9814,263,403,0,1467,0,0,6526,-6598,0,0,119956,9.17,2017-01-10 13:00:00
1779,102681,8672,262,397,0,1547,0,0,6784,-6729,0,0,115394,8.44,2017-01-10 14:00:00
1780,99059,7449,262,396,0,1555,0,0,6576,-6730,0,0,110349,8.68,2017-01-10 15:00:00
1779,94701,7005,266,385,3,1590,0,0,6006,-6258,0,0,105477,8.35,2017-01-10 16:00:00
1780,89161,6468,264,378,0,1602,-232,0,5833,-5929,0,0,99326,7.5,2017-01-10 17:00:00
1780,88250,6346,263,385,0,1662,-502,0,5565,-5685,0,0,98064,7.26,2017-01-10 18:00:00
1780,89352,6542,262,383,0,1709,-750,0,5451,-5493,0,0,99237,7.13,2017-01-10 19:00:00
1780,90155,6883,264,390,0,1708,-960,0,5454,-5576,0,0,100096,7.06,2017-01-10 20:00:00
1779,90791,6857,265,393,1,1704,-1211,0,5499,-5621,0,0,100456,7.16,2017-01-10 21:00:00
1780,93159,6892,266,398,1,1657,-991,0,5340,-5441,0,0,103061,7.32,2017-01-10 22:00:00
1780,101264,7480,264,401,0,1660,-201,0,5419,-5405,0,0,112663,8.71,2017-01-10 23:00:00
1780,106849,8286,265,401,642,1662,0,0,5957,-5954,0,0,119886,10.36,2017-01-11 00:00:00
1780,110024,9258,264,391,4853,1690,0,0,5982,-5970,0,0,128273,12.23,2017-01-11 01:00:00
1779,107721,8988,265,398,10388,1660,0,0,6080,-6184,0,0,131095,12.23,2017-01-11 02:00:00
1780,102028,8179,266,399,13865,1690,-402,0,6544,-6798,0,0,127552,10.35,2017-01-11 03:00:00
1780,99217,7610,266,398,15164,1732,-1411,0,6547,-6701,0,0,124603,9.69,2017-01-11 04:00:00
1781,94939,6178,257,393,15341,1769,-3424,0,6874,-6983,0,0,117124,8.21,2017-01-11 05:00:00
1781,98496,6887,265,384,13646,1731,-1359,0,6654,-6835,0,0,121650,8.79,2017-01-11 06:00:00
1780,100143,7354,265,394,10184,1685,0,0,7006,-7256,0,0,121554,9.68,2017-01-11 07:00:00
1782,104463,8351,264,386,5537,1684,0,0,6819,-6863,0,0,122423,9.55,2017-01-11 08:00:00
1782,111440,10749,265,398,1415,1711,0,0,5903,-5952,0,0,127712,12.92,2017-01-11 09:00:00
1782,115651,13765,268,404,35,1706,0,0,6204,-6203,0,0,133612,16.73,2017-01-11 10:00:00
